major_only_diversity,major_only_homogeneity,question_hash,run_dir,run_name,strict_leaf_diversity,strict_leaf_homogeneity,strict_minus_weighted_diversity,weighted_minus_major_diversity,weighted_tree_diversity,weighted_tree_homogeneity
0.7219280948873623,0.6,7df68c8b1641,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.2728349575206119,-0.2728349575206119,0.44909313736675044,0.6
0.9709505944546688,0.4,d448d01be0a9,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.32330923640625675,-0.32330923640625675,0.647641358048412,0.39191450300180575
0.9709505944546688,0.4,3ad581d1f287,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.6100838559179323,-0.6100838559179323,0.36086673853673645,0.38448275862068965
0.9709505944546688,0.4,02c5f132bd5c,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.214752566849436,-0.22547344344334364,0.7454771510113252,0.4492296116054127
0.7219280948873623,0.6,5cda29621931,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.43858187239792584,-0.43858187239792584,0.2833462224894365,0.6
0.8649735207179272,0.3,df68242698cc,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.16809949058975593,-0.16809949058975593,0.6968740301281713,0.3
0.9602297178607612,0.2,357d47ca3045,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9609640474436812,0.1,0.2990599728113702,-0.2983256432284501,0.661904074632311,0.1562543950463012
0.9709505944546688,0.4,e55445e07e9f,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.31097373751196844,-0.31097373751196844,0.6599768569427004,0.3855687406257785
0.0,1.0,b6f82dae77a3,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.0,1.0,0.0,0.0,0.0,1.0
0.9709505944546688,0.4,9dd74c85c9b5,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.34477661915055,-0.34477661915055,0.6261739753041188,0.3912649431574241
0.8649735207179272,0.3,70536d8d2aa0,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.44080644547384934,-0.44080644547384934,0.4241670752440779,0.3393919298579168
0.9602297178607612,0.2,e0adf9fd8810,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9609640474436812,0.1,0.2003423521535329,-0.19960802257061283,0.7606216952901483,0.18362872762658133
0.9709505944546688,0.4,1f4ede31a771,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.28308811771134157,-0.38906519144808316,0.5818854030065856,0.3569597195638031
0.0,1.0,e318897b7120,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.0,1.0,-0.44064544961534635,0.44064544961534635,0.44064544961534635,1.0
0.8649735207179272,0.3,7f58595c17d5,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.311361876702809,-0.311361876702809,0.5536116440151182,0.3288075993902247
0.9709505944546688,0.4,dde288837cca,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.5546959984239457,-0.5546959984239457,0.41625459603072307,0.36896551724137927
0.9709505944546688,0.4,f4888ae525b1,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.2167718711041785,-0.22749274769808614,0.7434578467565827,0.4564998423184801
0.7219280948873623,0.6,c54ef59ad0bb,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.11702792555712105,-0.11702792555712105,0.6049001693302413,0.5825298863148481
0.0,1.0,744ba5fc0ece,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.0,1.0,0.0,0.0,0.0,1.0
0.7219280948873623,0.6,4ef9f5e50a51,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.43858187239792584,-0.43858187239792584,0.2833462224894365,0.6
0.9709505944546688,0.4,debd1e1af07d,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.34477661915055,-0.34477661915055,0.6261739753041188,0.3912649431574241
0.9709505944546688,0.4,6850325f2eed,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.5280040103089182,-0.5280040103089182,0.4429465841457506,0.38382900600361153
0.0,1.0,ff7632457703,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.2717720774350091,0.45015601745235323,0.45015601745235323,0.8250175801852049
0.8649735207179272,0.3,55fba252c226,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.22765797593783654,-0.22765797593783654,0.6373155447800907,0.41301442837703534
0.9709505944546688,0.4,1344eb3e8338,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.22957543288274973,-0.22957543288274973,0.7413751615719191,0.5090285363457626
0.7219280948873623,0.6,e668c65c8a2a,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.008447687751404032,-0.008447687751404032,0.7134804071359583,0.6
0.7219280948873623,0.6,b52740641844,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.36096404744368116,-0.36096404744368116,0.36096404744368116,0.6
0.9602297178607612,0.2,8c99aeac3800,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.4306345737442112,-0.4306345737442112,0.52959514411655,0.1919145030018058
0.9602297178607612,0.2,08c78c1b66a0,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9609640474436812,0.1,0.3187997362728733,-0.3180654066899532,0.642164311170808,0.24600159162635782
0.7219280948873623,0.6,98cc20f41460,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.05328691583847556,-0.05328691583847556,0.6686411790488868,0.5868974147361362
0.7219280948873623,0.6,62df9b0878f8,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.11469717583472328,-0.11469717583472328,0.607230919052639,0.575505009672845
0.9709505944546688,0.4,2e1a38ef5c8d,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.22657495695238294,-0.23729583354629058,0.7336547609083782,0.3937660077430779
0.9709505944546688,0.4,6b1eb1e617dc,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.2210880274581266,-0.2210880274581266,0.7498625669965422,0.4
0.9709505944546688,0.4,ae62d92fd751,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.17949822349059286,-0.28547529722733445,0.6854752972273344,0.35
0.9709505944546688,0.4,71a57db45dbf,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.34477661915055,-0.34477661915055,0.6261739753041188,0.3912649431574241
0.0,1.0,a65051ae94fb,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.0,1.0,-0.26668463622118677,0.26668463622118677,0.26668463622118677,0.9624024244089812
0.8649735207179272,0.3,f1bafee3f8af,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.3212802303836858,-0.3212802303836858,0.5436932903342414,0.32215969183863435
0.7219280948873623,0.6,2d6dfe40fd5d,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.2072394297930823,-0.2072394297930823,0.51468866509428,0.5868974147361362
0.9709505944546688,0.4,710756be0535,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.3849564771346017,-0.3849564771346017,0.5859941173200671,0.4801724137931034
0.0,1.0,4086ecd71425,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.0,1.0,-0.39752013969226113,0.39752013969226113,0.39752013969226113,0.9825298863148483
0.9602297178607612,0.2,1163ebe8b743,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.4842264356697424,-0.4842264356697424,0.4760032821910188,0.2706983627176393
0.8649735207179272,0.3,7271c22f591a,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.18942395575167104,-0.18942395575167104,0.6755495649662562,0.41301442837703534
0.7219280948873623,0.6,237cf3345f62,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.36096404744368116,-0.36096404744368116,0.36096404744368116,0.6
0.9709505944546688,0.4,eb4a8d4679f1,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.22398709271318606,-0.2347079693070937,0.7362426251475751,0.30188686662501324
0.9709505944546688,0.4,1f3467b893e8,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.18973384137244054,-0.20045471796634817,0.7704958764883206,0.3125087900926024
0.8649735207179272,0.3,40a7b21be7a8,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.47817132714272537,-0.47817132714272537,0.38680219357520185,0.3
0.8649735207179272,0.3,a8035d6baa18,prove_experiments\cleaned_runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.16809949058975593,-0.16809949058975593,0.6968740301281713,0.3
0.0,1.0,de566530eac3,prove_experiments\cleaned_runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.9602297178607612,0.2,0.4765700287826766,0.48365968907808454,0.48365968907808454,0.7556962025316456
0.9709505944546688,0.4,237e5cab91d3,prove_experiments\cleaned_runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.8649735207179272,0.3,-0.07566476126658817,-0.030312312470153424,0.9406382819845154,0.43238004967157695
0.0,1.0,bab7e93c939f,prove_experiments\cleaned_runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,9fa057383e15,prove_experiments\cleaned_runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.7219280948873623,0.6,0.36096404744368116,0.36096404744368116,0.36096404744368116,0.8961629731382299
0.8649735207179272,0.3,72ec25d9df6f,prove_experiments\cleaned_runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.9609640474436812,0.1,0.3183594034352556,-0.22236887670950156,0.6426046440084257,0.3538528862264413
0.0,1.0,daaf2e0aa6f2,prove_experiments\cleaned_runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.0,1.0,-0.3463392121887338,0.3463392121887338,0.3463392121887338,0.9772151898734176
