run_name,question_hash,is_degraded,bad_agent_count,orig_is_degraded,orig_bad_agent_count,family_div,major_div,homogeneity,all_same,vote_correct
P4_same_definition_qwen25_7b_seed42,5827943ef2b2,1,2,1,2,0.39507179193148745,0.0,0.7037737332500266,0,1.0
P4_same_definition_qwen25_7b_seed42,df0e7d3fed0d,1,3,1,3,0.42772540528006536,0.0,0.8387842813611492,0,1.0
P4_same_definition_qwen25_7b_seed42,4a047718039c,0,0,1,1,0.3463392121887338,0.0,0.9772151898734178,0,1.0
P4_same_definition_qwen25_7b_seed42,66cb33382134,0,0,1,3,0.8227203595169468,0.9814538950336537,0.542339930908808,0,1.0
P4_same_definition_qwen25_7b_seed42,2985ffe3f94f,1,4,1,4,0.4490931373667505,0.584238811642856,0.6787838597158335,0,0.0
P4_same_definition_qwen25_7b_seed42,feb65f13f8e6,1,2,1,3,0.7345912695938777,0.8554508105601307,0.5231576715203813,0,1.0
P4_same_definition_qwen25_7b_seed42,a63408590859,1,3,1,3,0.6722889083024326,0.584238811642856,0.548479824644792,0,1.0
P4_same_definition_qwen25_7b_seed42,9988718b5a7a,1,2,1,2,0.6881420362473988,0.92481870497303,0.4513789754073714,0,1.0
P4_same_definition_qwen25_7b_seed42,2ff0314a4b2b,1,3,1,4,0.3832540882792043,0.0,0.7143956567176157,0,1.0
P4_same_definition_qwen25_7b_seed42,44087b92bed9,1,3,1,3,0.6285703814663042,0.7219280948873623,0.5193921406805746,0,1.0
P4_same_definition_qwen25_7b_seed42,4b74f9bb8790,0,0,1,1,0.36096404744368116,0.7219280948873623,0.6,0,1.0
P4_same_definition_qwen25_7b_seed42,99b34d293fce,0,0,0,0,0.39752013969226113,0.0,0.9825298863148483,0,1.0
P4_same_definition_qwen25_7b_seed42,20896e21f6d8,1,2,1,4,0.42454656868337526,0.8490931373667505,0.2,0,0.0
P4_same_definition_qwen25_7b_seed42,82e534086949,1,3,1,3,0.292119405821428,0.0,0.8925228542407663,0,1.0
P4_same_definition_qwen25_7b_seed42,bed28dd4409d,1,1,1,1,0.7179160226159713,0.584238811642856,0.6521025339865684,0,1.0
P4_same_definition_qwen25_7b_seed42,c2d812e5a35d,1,2,1,2,0.49072694751682683,0.0,0.8387842813611494,0,1.0
P4_same_definition_qwen25_7b_seed42,e6f6ef41f241,0,0,1,1,0.36096404744368116,0.7219280948873623,0.6,0,1.0
P4_same_definition_qwen25_7b_seed42,4287ffc2abab,1,3,1,3,0.3581948500496074,0.0,0.8077716231333012,0,1.0
P4_same_definition_qwen25_7b_seed42,a8ec159ddb55,0,0,0,0,0.5494151172589935,0.7665081765584086,0.3459572515009029,0,0.0
P4_same_definition_qwen25_7b_seed42,557a0c8a62f6,1,1,1,1,0.3247323926339564,0.0,0.7931518097824374,0,0.0
P4_same_definition_qwen25_7b_seed42,2e76aaa7f5bf,1,2,1,3,0.3832540882792043,0.0,0.7659955153838331,0,0.0
P4_same_definition_qwen25_7b_seed42,a5e382570629,1,3,1,3,0.38510856497278834,0.0,0.8897749637393657,0,1.0
P4_same_definition_qwen25_7b_seed42,b084de2ef60f,0,0,1,1,0.4829878677310197,0.40970109071470506,0.7558566428184708,0,0.0
P4_same_definition_qwen25_7b_seed42,03c44704cc48,1,3,1,3,0.41750733961994985,0.0,0.7375263702778072,0,1.0
P4_same_definition_qwen25_7b_seed42,3a5320d3e422,1,3,1,3,0.42772540528006536,0.0,0.8387842813611492,0,1.0
P4_same_definition_qwen25_7b_seed42,1e89b7735a6e,1,3,1,3,0.4854752972273344,0.0,0.7,0,1.0
P4_same_definition_qwen25_7b_seed42,3ec5787946d0,0,0,1,1,0.45015601745235323,0.0,0.8664556962025317,0,0.0
P4_same_definition_qwen25_7b_seed42,fadab7af0bf6,1,2,1,2,0.44795337422092435,0.0,0.6906909272398326,0,1.0
P4_same_definition_qwen25_7b_seed42,dc85d6955e92,0,0,0,0,0.7134804071359583,0.7219280948873623,0.6,0,0.0
P4_same_definition_qwen25_7b_seed42,e83a88d607f5,0,0,0,0,0.6672645129292648,0.9709505944546688,0.37658227848101267,0,0.0
P4_same_definition_qwen25_7b_seed42,09cc73b6defa,0,0,1,2,0.7040244361674404,0.5293608652873645,0.7058906550438273,0,0.0
P4_same_definition_qwen25_7b_seed42,0e02e902b5c2,0,0,1,3,0.7736043871504036,0.7219280948873623,0.45,0,1.0
P4_same_definition_qwen25_7b_seed42,ae156bbb57f7,1,1,1,1,0.3555823498826249,0.0,0.8062187923896953,0,1.0
P4_same_definition_qwen25_7b_seed42,61575c238849,0,0,1,1,0.39752013969226113,0.0,0.9825298863148483,0,0.0
P4_same_definition_qwen25_7b_seed42,7df68c8b1641,1,4,1,5,0.292119405821428,0.0,0.8925228542407663,0,1.0
P4_same_definition_qwen25_7b_seed42,d448d01be0a9,1,4,1,4,0.292119405821428,0.0,0.8925228542407663,0,1.0
P4_same_definition_qwen25_7b_seed42,3ad581d1f287,1,2,1,4,0.7928820020356371,0.7948178383765043,0.3632666183365232,0,0.0
P4_same_definition_qwen25_7b_seed42,02c5f132bd5c,0,0,1,1,0.7134804071359583,0.7219280948873623,0.6,0,1.0
P4_same_definition_qwen25_7b_seed42,5cda29621931,1,1,1,1,0.7134804071359584,0.9895875212220557,0.6787838597158334,0,1.0
P4_same_definition_qwen25_7b_seed42,df68242698cc,0,0,1,1,0.5428177550173493,0.584238811642856,0.7366566982820386,0,1.0
P4_same_definition_qwen25_7b_seed42,357d47ca3045,0,0,0,0,0.7784842727454808,0.9814538950336537,0.545233036724102,0,1.0
P4_same_definition_qwen25_7b_seed42,e55445e07e9f,0,0,0,0,0.42715153261359395,0.0,0.7769791656879675,0,1.0
P4_same_definition_qwen25_7b_seed42,b6f82dae77a3,1,1,1,1,0.39507179193148745,0.0,0.7491191968699428,0,1.0
P4_same_definition_qwen25_7b_seed42,9dd74c85c9b5,1,1,1,1,0.4341692853517322,2.220446049250313e-16,0.7757014753509555,0,1.0
P4_same_definition_qwen25_7b_seed42,70536d8d2aa0,1,3,1,4,0.292119405821428,0.0,0.8925228542407663,0,0.0
P4_same_definition_qwen25_7b_seed42,e0adf9fd8810,1,4,1,4,0.16372245957723808,0.0,0.9825298863148483,0,1.0
P4_same_definition_qwen25_7b_seed42,1f4ede31a771,1,3,1,3,0.6722889083024326,0.584238811642856,0.548479824644792,0,1.0
P4_same_definition_qwen25_7b_seed42,e318897b7120,0,0,0,0,0.39752013969226113,0.0,0.9825298863148483,0,1.0
P4_same_definition_qwen25_7b_seed42,7f58595c17d5,1,2,1,2,0.3997375139861441,0.7994750279722882,0.4470956243401347,0,1.0
P4_same_definition_qwen25_7b_seed42,dde288837cca,1,1,1,1,0.5865017796615155,0.7166994713893735,0.35623199678359596,0,1.0
P4_same_definition_qwen25_7b_seed42,f4888ae525b1,0,0,0,0,0.7134804071359584,0.9895875212220557,0.6787838597158335,0,1.0
P4_same_definition_qwen25_7b_seed42,c54ef59ad0bb,1,1,1,1,0.4854752972273344,0.0,0.7,0,1.0
P4_same_definition_qwen25_7b_seed42,744ba5fc0ece,0,0,1,2,0.8056364295430192,0.8649735207179272,0.21250879009260243,0,1.0
P4_same_definition_qwen25_7b_seed42,4ef9f5e50a51,0,0,0,0,0.5985783636457964,0.9580420222262997,0.6887579373824526,0,0.0
P4_same_definition_qwen25_7b_seed42,debd1e1af07d,0,0,1,1,0.45015601745235323,0.0,0.8250175801852049,0,1.0
P4_same_definition_qwen25_7b_seed42,6850325f2eed,1,2,1,3,0.6569734446396329,0.566692444978873,0.49252285424076625,0,1.0
P4_same_definition_qwen25_7b_seed42,ff7632457703,0,0,0,0,0.4341692853517322,0.0,0.7757014753509555,0,1.0
P4_same_definition_qwen25_7b_seed42,55fba252c226,0,0,1,2,0.6206134591336017,0.9823377807251227,0.4374282890453971,0,0.0
P4_same_definition_qwen25_7b_seed42,1344eb3e8338,1,3,1,3,0.46240935248651505,0.0,0.7650246122592868,0,1.0
P4_same_definition_qwen25_7b_seed42,e668c65c8a2a,1,5,1,5,0.0,0.0,1.0,1,1.0
P4_same_definition_qwen25_7b_seed42,b52740641844,1,4,1,4,0.36096404744368116,0.0,0.8,0,1.0
P4_same_definition_qwen25_7b_seed42,8c99aeac3800,1,4,1,5,0.44909313736675044,0.7219280948873623,0.6,0,1.0
P4_same_definition_qwen25_7b_seed42,08c78c1b66a0,0,0,1,4,0.7134804071359583,0.7219280948873623,0.6,0,1.0
P4_same_definition_qwen25_7b_seed42,98cc20f41460,1,2,1,2,0.3424798724073079,0.0,0.8819558703972566,0,0.0
P4_same_definition_qwen25_7b_seed42,62df9b0878f8,1,2,1,2,0.42772540528006536,0.0,0.8387842813611494,0,1.0
P4_same_definition_qwen25_7b_seed42,2e1a38ef5c8d,0,0,1,1,0.5489346638484507,0.7950402793845223,0.9516004438396652,0,1.0
P4_same_definition_qwen25_7b_seed42,6b1eb1e617dc,0,0,0,0,0.4760032821910188,0.0,0.7810596861504596,0,1.0
P4_same_definition_qwen25_7b_seed42,ae62d92fd751,1,2,1,2,0.36385685536848716,0.0,0.8369523543602156,0,1.0
P4_same_definition_qwen25_7b_seed42,71a57db45dbf,1,2,1,2,0.4854752972273344,0.0,0.7,0,1.0
P4_same_definition_qwen25_7b_seed42,a65051ae94fb,1,1,1,2,0.47278360521753526,0.0,0.7000351603704097,0,1.0
P4_same_definition_qwen25_7b_seed42,f1bafee3f8af,1,2,1,2,0.8126715687706112,0.7219280948873623,0.42501758018520486,0,0.0
P4_same_definition_qwen25_7b_seed42,2d6dfe40fd5d,1,3,1,3,0.292119405821428,0.584238811642856,0.7575677194316671,0,1.0
P4_same_definition_qwen25_7b_seed42,710756be0535,0,0,1,1,0.5376562082069785,0.7838843049632603,0.6354336785727499,0,1.0
P4_same_definition_qwen25_7b_seed42,4086ecd71425,0,0,1,2,0.6049001693302414,0.7219280948873623,0.5825298863148481,0,1.0
P4_same_definition_qwen25_7b_seed42,1163ebe8b743,1,1,1,1,0.6722889083024326,0.584238811642856,0.600546957488086,0,0.0
P4_same_definition_qwen25_7b_seed42,7271c22f591a,1,3,1,4,0.42772540528006536,0.0,0.8387842813611494,0,1.0
P4_same_definition_qwen25_7b_seed42,237cf3345f62,1,3,1,4,0.36096404744368116,0.0,0.8,0,1.0
P4_same_definition_qwen25_7b_seed42,eb4a8d4679f1,1,4,1,4,0.36096404744368116,0.0,0.8,0,1.0
P4_same_definition_qwen25_7b_seed42,1f3467b893e8,0,0,0,0,0.0,0.0,1.0,1,1.0
P4_same_definition_qwen25_7b_seed42,40a7b21be7a8,0,0,1,2,0.6982060176967342,0.8350146792398998,0.44647600876540866,0,1.0
P4_same_definition_qwen25_7b_seed42,a8035d6baa18,0,0,0,0,0.4976892194101129,0.9953784388202258,0.46261286571944515,0,1.0
P4_same_elimination_qwen25_7b_seed42,de566530eac3,1,3,1,3,0.4295186582384212,0.0,0.8359854070864031,0,1.0
P4_same_elimination_qwen25_7b_seed42,237e5cab91d3,0,0,1,2,0.7763685792325803,0.9269509774012185,0.29417596176806293,0,1.0
P4_same_elimination_qwen25_7b_seed42,bab7e93c939f,1,1,1,1,0.49225639341091265,0.0,0.706030238413053,0,1.0
P4_same_elimination_qwen25_7b_seed42,9fa057383e15,1,4,1,4,0.20485054535735253,0.0,0.9680986269406266,0,0.0
P4_same_elimination_qwen25_7b_seed42,72ec25d9df6f,0,0,1,3,0.39752013969226113,0.0,0.9825298863148483,0,1.0
P4_same_elimination_qwen25_7b_seed42,daaf2e0aa6f2,1,2,1,2,0.3400385228641399,0.0,0.9737948294722722,0,1.0
P4_same_elimination_qwen25_7b_seed42,b97dc80f265a,1,2,1,2,0.45465326854412547,0.0,0.6587702172129856,0,1.0
P4_same_elimination_qwen25_7b_seed42,11f7bfe474b4,0,0,1,1,0.2833462224894365,0.566692444978873,0.6,0,0.0
P4_same_elimination_qwen25_7b_seed42,f4f8b1d07bd4,0,0,0,0,0.430369123422786,2.220446049250313e-16,0.7699542890459642,0,1.0
P4_same_elimination_qwen25_7b_seed42,6e81d90019ee,1,1,1,1,0.4041089418771168,2.220446049250313e-16,0.7512420876804062,0,1.0
P4_same_elimination_qwen25_7b_seed42,d1ea00cab364,1,1,1,1,0.44696971713321504,0.0,0.8093284097276412,0,1.0
P4_same_elimination_qwen25_7b_seed42,aea67609c697,0,0,1,2,0.7356226661818632,0.9530845242122481,0.2196677930208919,0,0.0
P4_same_elimination_qwen25_7b_seed42,72d800127956,1,1,1,1,0.8362350367888389,0.9709505944546688,0.3855687406257785,0,1.0
P4_same_elimination_qwen25_7b_seed42,896e76701411,0,0,1,5,0.2646804326436821,0.0,0.9737948294722722,0,1.0
P4_same_elimination_qwen25_7b_seed42,70abc09af563,1,1,1,2,0.3832540882792043,0.0,0.7659955153838331,0,1.0
P4_same_elimination_qwen25_7b_seed42,3799a0c4c40e,1,4,1,5,0.16372245957723808,0.0,0.9825298863148483,0,0.0
P4_same_elimination_qwen25_7b_seed42,0d434c2f3f4e,0,0,1,2,0.8126714025525517,0.790143583862975,0.2498748456715872,0,1.0
P4_same_elimination_qwen25_7b_seed42,94c6b3e7fb22,1,1,1,3,0.6641390426372272,0.8554508105601307,0.5132574734124614,0,0.0
P4_same_elimination_qwen25_7b_seed42,a5f0d2465748,0,0,1,1,0.3463392121887338,0.0,0.9772151898734178,0,1.0
P4_same_elimination_qwen25_7b_seed42,5827943ef2b2,1,4,1,4,0.16372245957723808,0.0,0.9825298863148483,0,1.0
P4_same_elimination_qwen25_7b_seed42,df0e7d3fed0d,1,2,1,3,0.16372245957723808,0.0,0.9825298863148483,0,1.0
P4_same_elimination_qwen25_7b_seed42,4a047718039c,0,0,1,2,0.2666846362211867,0.0,0.9624024244089812,0,1.0
P4_same_elimination_qwen25_7b_seed42,66cb33382134,1,2,1,5,0.6411511107190202,0.584238811642856,0.6225049820213283,0,1.0
P4_same_elimination_qwen25_7b_seed42,2985ffe3f94f,1,3,1,4,0.48814823871466917,0.584238811642856,0.6681450013616457,0,0.0
P4_same_elimination_qwen25_7b_seed42,feb65f13f8e6,1,1,1,3,0.6172757804858426,0.584238811642856,0.6601764581470069,0,1.0
P4_same_elimination_qwen25_7b_seed42,a63408590859,1,2,1,2,0.6068644514402277,0.584238811642856,0.6658539572279552,0,1.0
P4_same_elimination_qwen25_7b_seed42,9988718b5a7a,1,1,1,3,0.722800107332597,0.8554508105601307,0.5114500740362742,0,1.0
P4_same_elimination_qwen25_7b_seed42,2ff0314a4b2b,1,4,1,4,0.2833462224894365,0.0,0.8250175801852049,0,1.0
P4_same_elimination_qwen25_7b_seed42,44087b92bed9,1,2,1,2,0.2833462224894365,0.0,0.8828718338977234,0,1.0
P4_same_elimination_qwen25_7b_seed42,4b74f9bb8790,0,0,1,2,0.6074433581706145,0.9709505944546688,0.39563247157871206,0,1.0
P4_same_elimination_qwen25_7b_seed42,99b34d293fce,0,0,0,0,0.4790210111131499,0.0,0.959493670886076,0,0.0
P4_same_elimination_qwen25_7b_seed42,20896e21f6d8,1,1,1,3,0.6074433581706145,0.9709505944546688,0.39563247157871206,0,0.0
P4_same_elimination_qwen25_7b_seed42,82e534086949,1,4,1,4,0.3463392121887338,0.0,0.9772151898734178,0,1.0
P4_same_elimination_qwen25_7b_seed42,bed28dd4409d,1,1,1,1,0.3465146296266553,0.0,0.8783825586760745,0,1.0
P4_same_elimination_qwen25_7b_seed42,c2d812e5a35d,1,2,1,3,0.3424798724073079,0.0,0.8819558703972564,0,1.0
P4_same_elimination_qwen25_7b_seed42,e6f6ef41f241,0,0,0,0,0.8567402035679792,0.9609640474436812,0.05,0,1.0
P4_same_elimination_qwen25_7b_seed42,4287ffc2abab,1,3,1,3,0.4295186582384212,2.220446049250313e-16,0.8816455696202532,0,1.0
P4_same_elimination_qwen25_7b_seed42,a8ec159ddb55,0,0,1,1,0.0,0.0,1.0,1,0.0
P4_same_elimination_qwen25_7b_seed42,557a0c8a62f6,0,0,1,1,0.39752013969226113,0.0,0.9825298863148483,0,0.0
P4_same_elimination_qwen25_7b_seed42,2e76aaa7f5bf,1,2,1,2,0.32651885420430454,2.220446049250313e-16,0.959745076188266,0,0.0
P4_same_elimination_qwen25_7b_seed42,a5e382570629,1,1,1,1,0.31223042463287937,0.0,0.9654412787199116,0,1.0
P4_same_elimination_qwen25_7b_seed42,b084de2ef60f,0,0,1,1,0.730738246845572,0.998845535995202,0.4315478781824872,0,1.0
P4_same_elimination_qwen25_7b_seed42,03c44704cc48,1,3,1,3,0.4241670752440779,0.0,0.6918938986990952,0,1.0
P4_same_elimination_qwen25_7b_seed42,3a5320d3e422,1,2,1,3,0.45553059915501526,0.0,0.6906909272398325,0,1.0
P4_same_elimination_qwen25_7b_seed42,1e89b7735a6e,1,2,1,2,0.40121607757512867,2.220446049250313e-16,0.8481012658227849,0,1.0
P4_same_elimination_qwen25_7b_seed42,3ec5787946d0,0,0,1,4,0.45015601745235323,0.0,0.8250175801852049,0,0.0
P4_same_elimination_qwen25_7b_seed42,fadab7af0bf6,1,3,1,3,0.4008667385367364,0.0,0.7065137120499592,0,1.0
P4_same_elimination_qwen25_7b_seed42,dc85d6955e92,0,0,1,1,0.7134804071359583,0.7219280948873623,0.6,0,1.0
P4_same_elimination_qwen25_7b_seed42,e83a88d607f5,0,0,0,0,0.6875143150677958,0.7219280948873626,0.46835443037974683,0,0.0
P4_same_elimination_qwen25_7b_seed42,09cc73b6defa,0,0,1,2,0.5631106046075887,0.7948178383765043,0.5139552192124475,0,0.0
P4_same_elimination_qwen25_7b_seed42,0e02e902b5c2,0,0,1,1,0.6078574722730896,0.566692444978873,0.45,0,1.0
P4_same_elimination_qwen25_7b_seed42,ae156bbb57f7,1,3,1,3,0.2646804326436821,0.0,0.9737948294722722,0,0.0
P4_same_elimination_qwen25_7b_seed42,61575c238849,1,2,1,3,0.2833462224894365,0.0,0.8828718338977234,0,1.0
P4_same_elimination_qwen25_7b_seed42,7df68c8b1641,1,4,1,5,0.3463392121887338,0.0,0.9772151898734178,0,1.0
P4_same_elimination_qwen25_7b_seed42,d448d01be0a9,1,2,1,3,0.38680219357520185,0.0,0.7266174388514223,0,1.0
P4_same_elimination_qwen25_7b_seed42,3ad581d1f287,1,1,1,1,0.7146630724436411,0.7277137107369743,0.39182546854235045,0,0.0
P4_same_elimination_qwen25_7b_seed42,02c5f132bd5c,0,0,1,1,0.41604573845553194,0.0,0.9063291139240507,0,1.0
P4_same_elimination_qwen25_7b_seed42,5cda29621931,1,3,1,3,0.5959026064396764,0.584238811642856,0.5655225560514572,0,1.0
P4_same_elimination_qwen25_7b_seed42,df68242698cc,1,1,1,1,0.46861111364490987,0.0,0.7313466941092555,0,1.0
P4_same_elimination_qwen25_7b_seed42,357d47ca3045,1,1,1,1,0.7575223917181172,0.8554508105601307,0.4489049056096194,0,1.0
P4_same_elimination_qwen25_7b_seed42,e55445e07e9f,1,1,1,1,0.36086673853673645,0.0,0.8381592816702123,0,1.0
P4_same_elimination_qwen25_7b_seed42,b6f82dae77a3,1,2,1,3,0.38164951477086206,0.0,0.7950386764074506,0,1.0
P4_same_elimination_qwen25_7b_seed42,9dd74c85c9b5,1,3,1,3,0.2646804326436821,0.0,0.9737948294722722,0,1.0
P4_same_elimination_qwen25_7b_seed42,70536d8d2aa0,1,1,1,3,0.3851085649727884,0.0,0.8897749637393655,0,0.0
P4_same_elimination_qwen25_7b_seed42,e0adf9fd8810,1,2,1,2,0.6049001693302414,0.7219280948873623,0.5825298863148481,0,1.0
P4_same_elimination_qwen25_7b_seed42,1f4ede31a771,1,2,1,2,0.3424798724073079,0.0,0.8819558703972564,0,1.0
P4_same_elimination_qwen25_7b_seed42,e318897b7120,1,1,1,1,0.41873668757430893,0.0,0.7714952522373684,0,1.0
P4_same_elimination_qwen25_7b_seed42,7f58595c17d5,1,2,1,3,0.6881420362473988,0.92481870497303,0.4513789754073714,0,1.0
P4_same_elimination_qwen25_7b_seed42,dde288837cca,1,2,1,2,0.7544473524929556,0.9248187049730301,0.3903943276465977,0,1.0
P4_same_elimination_qwen25_7b_seed42,f4888ae525b1,0,0,1,1,0.705812675003852,0.7219280948873623,0.4854940217480291,0,1.0
P4_same_elimination_qwen25_7b_seed42,c54ef59ad0bb,1,3,1,4,0.292119405821428,0.0,0.892522854240766,0,1.0
P4_same_elimination_qwen25_7b_seed42,744ba5fc0ece,1,2,1,4,0.7148926115006817,0.9709505944546688,0.3125087900926024,0,1.0
P4_same_elimination_qwen25_7b_seed42,4ef9f5e50a51,1,1,1,1,0.621311115288486,0.7219280948873623,0.5141086487588199,0,0.0
P4_same_elimination_qwen25_7b_seed42,debd1e1af07d,0,0,1,3,0.6517688959727963,0.566692444978873,0.46130581863333975,0,1.0
P4_same_elimination_qwen25_7b_seed42,6850325f2eed,1,3,1,4,0.16372245957723808,0.0,0.9825298863148483,0,1.0
P4_same_elimination_qwen25_7b_seed42,ff7632457703,0,0,1,3,0.6315903020657293,0.584238811642856,0.6202952473210306,0,1.0
P4_same_elimination_qwen25_7b_seed42,55fba252c226,0,0,1,3,0.660300290161298,0.8350146792398997,0.34746835443037977,0,1.0
P4_same_elimination_qwen25_7b_seed42,1344eb3e8338,1,2,1,2,0.32651885420430454,2.220446049250313e-16,0.959745076188266,0,1.0
P4_same_elimination_qwen25_7b_seed42,e668c65c8a2a,1,3,1,3,0.4008667385367364,0.0,0.7065137120499592,0,1.0
P4_same_elimination_qwen25_7b_seed42,b52740641844,1,3,1,4,0.16372245957723808,0.0,0.9825298863148483,0,1.0
P4_same_elimination_qwen25_7b_seed42,8c99aeac3800,1,3,1,5,0.51468866509428,0.7219280948873623,0.5868974147361362,0,1.0
P4_same_elimination_qwen25_7b_seed42,08c78c1b66a0,0,0,1,1,0.6490651888251724,0.8649735207179272,0.29126494315742407,0,0.0
P4_same_elimination_qwen25_7b_seed42,98cc20f41460,1,3,1,4,0.378385134485978,2.220446049250313e-16,0.889240506329114,0,0.0
P4_same_elimination_qwen25_7b_seed42,62df9b0878f8,1,1,1,1,0.34003852286413994,0.0,0.9737948294722724,0,1.0
P4_same_elimination_qwen25_7b_seed42,2e1a38ef5c8d,0,0,1,1,0.8346774132050855,0.998845535995202,0.4877039371588031,0,1.0
P4_same_elimination_qwen25_7b_seed42,6b1eb1e617dc,1,1,1,3,0.4429465841457506,0.0,0.8613924050632912,0,1.0
P4_same_elimination_qwen25_7b_seed42,ae62d92fd751,0,0,1,1,0.26668463622118677,2.220446049250313e-16,0.9624024244089812,0,1.0
P4_same_elimination_qwen25_7b_seed42,71a57db45dbf,1,4,1,4,0.16372245957723808,0.0,0.9825298863148483,0,1.0
P4_same_elimination_qwen25_7b_seed42,a65051ae94fb,1,1,1,2,0.39752013969226113,0.0,0.9825298863148483,0,1.0
P4_same_elimination_qwen25_7b_seed42,f1bafee3f8af,1,3,1,3,0.38680219357520185,0.0,0.71410864875882,0,0.0
P4_same_elimination_qwen25_7b_seed42,2d6dfe40fd5d,1,3,1,3,0.2646804326436821,0.0,0.9737948294722722,0,1.0
P4_same_elimination_qwen25_7b_seed42,710756be0535,0,0,0,0,0.6103826341884064,0.5842388116428557,0.7393037729710883,0,0.0
P4_same_elimination_qwen25_7b_seed42,4086ecd71425,0,0,1,1,0.39752013969226113,0.0,0.9825298863148483,0,1.0
P4_same_elimination_qwen25_7b_seed42,1163ebe8b743,1,1,1,1,0.4683380890358202,2.220446049250313e-16,0.7317673164206141,0,1.0
P4_same_elimination_qwen25_7b_seed42,7271c22f591a,1,2,1,3,0.3014088775086746,0.0,0.8762596678656109,0,1.0
P4_same_elimination_qwen25_7b_seed42,237cf3345f62,1,4,1,4,0.2833462224894365,0.0,0.8250175801852049,0,0.0
P4_same_elimination_qwen25_7b_seed42,eb4a8d4679f1,1,2,1,2,0.4573347925432543,0.0,0.6706500517639169,0,1.0
P4_same_elimination_qwen25_7b_seed42,1f3467b893e8,0,0,1,1,0.2833462224894365,0.0,0.8250175801852049,0,1.0
P4_same_elimination_qwen25_7b_seed42,40a7b21be7a8,0,0,0,0,0.3247323926339564,0.6494647852679128,0.5757435090054173,0,1.0
P4_same_elimination_qwen25_7b_seed42,a8035d6baa18,1,1,1,2,0.5225743325373693,0.584238811642856,0.6605449973183882,0,1.0
P4_same_definition_gpt4omini_seed42,de566530eac3,0,0,0,0,0.38970844701843,0.0,0.8835443037974684,0,1.0
P4_same_definition_gpt4omini_seed42,237e5cab91d3,0,0,0,0,0.6346427808566932,0.8883799280388148,0.44430846949273617,0,0.0
P4_same_definition_gpt4omini_seed42,bab7e93c939f,0,0,0,0,0.39194215248163017,0.0,0.9063291139240507,0,1.0
P4_same_definition_gpt4omini_seed42,9fa057383e15,0,0,0,0,0.49479376061102787,0.0,0.892522854240766,0,0.0
P4_same_definition_gpt4omini_seed42,72ec25d9df6f,0,0,0,0,0.6394191282717316,0.584238811642856,0.6122570646800701,0,1.0
P4_same_definition_gpt4omini_seed42,daaf2e0aa6f2,0,0,0,0,0.8485812383024359,0.9248187049730301,0.457705772890178,0,1.0
